Date,High,Low,Open,Close,Volume,Adj Close
2012-09-12,195.6501007080078,194.034423828125,194.56979370117188,194.8087921142578,3435064.0,137.76756286621094
2012-09-11,194.51242065429688,191.69215393066406,191.73040771484375,194.33078002929688,4090488.0,137.42955017089844
2012-09-10,192.94454956054688,189.9904327392578,190.6214141845703,192.11280822753906,4401568.0,135.86099243164062
2012-09-07,190.72657775878906,189.3690185546875,190.36329650878906,190.72657775878906,3570730.0,134.88067626953125
2012-09-06,190.68833923339844,187.48565673828125,187.62905883789062,190.3441619873047,4112558.0,134.61029052734375
2012-09-05,187.23709106445312,185.36329650878906,185.8604278564453,186.46270751953125,3464875.0,131.86526489257812
2012-09-04,188.49903869628906,184.75143432617188,187.9636688232422,185.98471069335938,4722062.0,131.52725219726562
2012-08-31,187.33270263671875,184.9521942138672,185.7648162841797,186.28106689453125,3340192.0,131.73683166503906
2012-08-30,186.87380981445312,184.68450927734375,186.20458984375,184.86614990234375,2866981.0,130.7362060546875
2012-08-29,187.41873168945312,186.32887268066406,186.5487518310547,186.50096130371094,2239904.0,131.89231872558594
2012-08-28,187.48565673828125,185.9464569091797,186.95985412597656,186.30018615722656,2656003.0,131.7503662109375
2012-08-27,189.579345703125,187.0076446533203,189.25430297851562,187.08413696289062,2613745.0,132.3047637939453
2012-08-24,189.397705078125,185.65965270996094,186.38623046875,189.07266235351562,2760917.0,133.71107482910156
2012-08-23,188.69024658203125,186.84512329101562,188.374755859375,187.09368896484375,2884240.0,132.3115234375
2012-08-22,189.91395568847656,188.2409210205078,189.90440368652344,188.57553100585938,3447721.0,133.3594970703125
2012-08-21,192.16061401367188,189.64627075195312,192.1510467529297,189.91395568847656,3254420.0,134.30599975585938
2012-08-20,192.28489685058594,191.2332763671875,191.86424255371094,191.68260192871094,2443456.0,135.5566864013672
2012-08-17,193.11663818359375,191.8355712890625,192.23709106445312,192.37094116210938,2669183.0,136.04356384277344
2012-08-16,192.46653747558594,189.4072723388672,190.0286865234375,192.0076446533203,2855057.0,135.78663635253906
2012-08-15,190.56405639648438,189.216064453125,190.15296936035156,189.67495727539062,2208943.0,134.136962890625
2012-08-14,190.56405639648438,189.0248565673828,190.13385009765625,189.56979370117188,2680166.0,134.0625762939453
2012-08-13,191.1854705810547,189.09178161621094,190.13385009765625,190.2581329345703,2529542.0,134.5493927001953
2012-08-10,190.602294921875,188.5659637451172,189.1682586669922,190.52581787109375,2720123.0,134.73867797851562
2012-08-09,190.68833923339844,189.1873779296875,189.88528442382812,189.69407653808594,2259465.0,134.15048217773438
2012-08-08,190.90821838378906,189.4455108642578,189.55067443847656,190.27725219726562,2163442.0,134.56289672851562
2012-08-07,192.04588317871094,190.05735778808594,190.65965270996094,191.13766479492188,3357032.0,134.59671020507812
2012-08-06,191.14723205566406,189.7896728515625,190.0191192626953,190.0191192626953,2445339.0,133.8090362548828
2012-08-03,190.2007598876953,187.53346252441406,187.83938598632812,189.7896728515625,3428893.0,133.64744567871094
2012-08-02,187.95411682128906,184.53155517578125,185.6214141845703,185.89866638183594,2941980.0,130.9075164794922
2012-08-01,189.14913940429688,186.1567840576172,188.29827880859375,186.5965576171875,2677028.0,131.39891052246094
2012-07-31,188.89100646972656,187.26577758789062,187.85850524902344,187.3613739013672,3668322.0,131.9375
2012-07-30,189.1395721435547,187.30401611328125,187.68641662597656,188.0305938720703,2915202.0,132.4087677001953
2012-07-27,188.72848510742188,185.420654296875,186.52008056640625,187.7533416748047,4369456.0,132.2135009765625
2012-07-26,186.37667846679688,184.10133361816406,184.9808807373047,185.420654296875,3433913.0,130.5708770751953
2012-07-25,184.29254150390625,180.9942626953125,181.9407196044922,182.67686462402344,4010155.0,128.63873291015625
2012-07-24,182.90631103515625,180.26768493652344,182.52389526367188,181.9694061279297,3762567.0,128.14051818847656
2012-07-23,182.88719177246094,179.92352294921875,181.4340362548828,182.4378662109375,4084107.0,128.47042846679688
2012-07-20,186.32887268066406,183.71893310546875,185.5544891357422,183.9866180419922,5010026.0,129.56106567382812
2012-07-19,188.193115234375,184.48374938964844,184.89483642578125,186.74952697753906,10873588.0,131.50665283203125
2012-07-18,180.29637145996094,175.47801208496094,176.05162048339844,179.9713134765625,8388397.0,126.73350524902344
2012-07-17,178.09751892089844,175.14340209960938,177.5621337890625,175.5736083984375,5395896.0,123.63668060302734
2012-07-16,177.91586303710938,176.46270751953125,177.41873168945312,176.66348266601562,3289042.0,124.40419006347656
2012-07-13,178.13575744628906,174.9808807373047,175.3919677734375,177.829833984375,4113918.0,125.2254638671875
2012-07-12,176.28106689453125,173.85276794433594,176.14723205566406,175.03823852539062,5158140.0,123.2596664428711
2012-07-11,179.12045288085938,175.4397735595703,178.0305938720703,177.10325622558594,5707081.0,124.7138442993164
2012-07-10,182.73422241210938,177.4378662109375,181.93116760253906,178.06883239746094,4906054.0,125.39381408691406
2012-07-09,182.6003875732422,179.78012084960938,182.37094116210938,181.32887268066406,4171553.0,127.68946838378906
2012-07-06,185.4110870361328,181.3957977294922,185.3919677734375,182.9923553466797,5180733.0,128.86085510253906
2012-07-05,188.193115234375,185.11471557617188,186.30975341796875,186.70172119140625,2813949.0,131.47299194335938
2012-07-03,187.70555114746094,186.3384246826172,186.86424255371094,187.31358337402344,1517118.0,131.90383911132812
2012-07-02,188.52772521972656,186.28106689453125,187.72467041015625,187.2179718017578,2957042.0,131.8365478515625
2012-06-29,187.1988525390625,183.94837951660156,185.9942626953125,186.97897338867188,5501542.0,131.66822814941406
2012-06-28,183.6328887939453,180.5927276611328,182.8202667236328,182.9827880859375,4149796.0,128.85421752929688
2012-06-27,185.181640625,182.50477600097656,183.69024658203125,184.51242065429688,2889784.0,129.93128967285156
2012-06-26,185.1625213623047,182.3613739013672,185.0286865234375,183.50860595703125,3593951.0,129.2244110107422
2012-06-25,184.88528442382812,183.25047302246094,184.01528930664062,184.3785858154297,3359334.0,129.8370819091797
2012-06-22,186.30975341796875,184.72274780273438,185.3441619873047,185.181640625,9228858.0,130.4025421142578
2012-06-21,190.67877197265625,184.69407653808594,190.31549072265625,184.88528442382812,4515164.0,130.19386291503906
2012-06-20,190.95602416992188,188.8145294189453,189.96176147460938,190.03823852539062,3533597.0,133.82247924804688
2012-06-19,191.1950225830078,190.05735778808594,190.08604431152344,190.181640625,3449290.0,133.9234619140625
2012-06-18,190.8604278564453,188.49903869628906,188.88145446777344,189.56979370117188,3534329.0,133.49264526367188
2012-06-15,190.50669860839844,186.806884765625,187.4569854736328,190.3441619873047,6682894.0,134.03797912597656
2012-06-14,187.2179718017578,184.26385498046875,184.51242065429688,186.52008056640625,3749910.0,131.34507751464844
2012-06-13,186.6061248779297,183.89100646972656,185.8126220703125,184.6080322265625,3397094.0,129.99864196777344
2012-06-12,186.10899353027344,183.69024658203125,183.69024658203125,185.9942626953125,3162790.0,130.97479248046875
2012-06-11,188.04971313476562,183.91014099121094,187.95411682128906,184.04397583007812,3423872.0,129.60142517089844
2012-06-08,186.55831909179688,184.22561645507812,185.1912078857422,186.55831909179688,2593243.0,131.3719482421875
2012-06-07,187.2179718017578,185.4110870361328,186.69215393066406,185.88909912109375,3871351.0,130.90069580078125
2012-06-06,185.46844482421875,181.66348266601562,182.3900604248047,185.45889282226562,3808800.0,130.5978240966797
2012-06-05,181.50096130371094,179.31166076660156,179.6558380126953,180.87954711914062,3720099.0,127.37307739257812
2012-06-04,181.05162048339844,178.7762908935547,180.05735778808594,180.24856567382812,4837227.0,126.92877197265625
2012-06-01,183.28871154785156,180.30592346191406,181.7590789794922,180.7648162841797,5445894.0,127.29229736328125
2012-05-31,186.35755920410156,183.55641174316406,185.56405639648438,184.4168243408203,9714725.0,129.8639678955078
2012-05-30,186.87380981445312,185.24856567382812,186.2332763671875,185.9751434326172,3768215.0,130.96131896972656
2012-05-29,189.3690185546875,186.63479614257812,186.63479614257812,187.8202667236328,3784951.0,132.2606201171875
2012-05-25,187.3804931640625,185.46844482421875,186.52963256835938,185.75526428222656,3035387.0,130.80650329589844
2012-05-24,187.64817810058594,185.46844482421875,187.37094116210938,187.46653747558594,3733488.0,132.0115509033203
2012-05-23,187.8489532470703,184.70362854003906,186.93116760253906,187.49522399902344,4288600.0,132.03172302246094
2012-05-22,189.54110717773438,187.4378662109375,189.33078002929688,188.1644287109375,3731187.0,132.50302124023438
2012-05-21,189.22561645507812,186.07073974609375,187.3613739013672,189.06309509277344,4007958.0,133.13583374023438
2012-05-18,190.03823852539062,186.5774383544922,190.03823852539062,187.26577758789062,6001007.0,131.87017822265625
2012-05-17,191.95985412597656,188.94837951660156,190.88909912109375,189.1873779296875,5885110.0,133.2233428955078
2012-05-16,192.49522399902344,189.46463012695312,190.6501007080078,190.9464569091797,5231046.0,134.4620819091797
2012-05-15,192.6099395751953,190.0191192626953,190.66921997070312,190.28680419921875,3124820.0,133.99752807617188
2012-05-14,191.88336181640625,189.82791137695312,191.12811279296875,190.66921997070312,3168543.0,134.26683044433594
2012-05-11,193.23135375976562,191.1567840576172,191.16635131835938,192.32313537597656,2501509.0,135.43148803710938
2012-05-10,194.31166076660156,191.2237091064453,192.16061401367188,191.7781982421875,4006703.0,135.0477752685547
2012-05-09,194.07266235351562,190.30592346191406,191.1950225830078,192.3804931640625,3914655.0,135.471923828125
2012-05-08,194.13002014160156,190.93690490722656,193.53729248046875,192.6195068359375,4060049.0,135.6402130126953
2012-05-07,195.7648162841797,193.97705078125,194.9904327392578,194.7896728515625,3528576.0,136.59616088867188
2012-05-04,198.0019073486328,195.4110870361328,197.3900604248047,195.9751434326172,4208686.0,137.427490234375
2012-05-03,199.73231506347656,197.46653747558594,199.11090087890625,198.12619018554688,2956624.0,138.93589782714844
2012-05-02,199.11090087890625,197.81069946289062,197.86807250976562,198.91014099121094,2468874.0,139.4856414794922
2012-05-01,199.7418670654297,197.6195068359375,198.06883239746094,198.85276794433594,2840831.0,139.44540405273438
2012-04-30,198.8145294189453,197.2466583251953,197.6195068359375,197.97323608398438,2900767.0,138.82864379882812
2012-04-27,199.01528930664062,196.8546905517578,197.3900604248047,197.71510314941406,3657757.0,138.64764404296875
2012-04-26,197.14149475097656,194.45506286621094,194.45506286621094,196.53919982910156,3454624.0,137.82302856445312
2012-04-25,194.73231506347656,192.92543029785156,193.13575744628906,194.61758422851562,4187556.0,136.47555541992188
2012-04-24,193.57553100585938,190.12428283691406,190.30592346191406,191.20458984375,5885110.0,134.08212280273438
2012-04-23,190.3441619873047,188.13575744628906,189.1873779296875,189.88528442382812,3785265.0,133.15699768066406
2012-04-20,191.31930541992188,190.33460998535156,191.0420684814453,190.82217407226562,4977077.0,133.81398010253906
2012-04-19,192.4091796875,188.83364868164062,191.2332763671875,190.73614501953125,6027993.0,133.753662109375
2012-04-18,195.09559631347656,191.20458984375,193.52772521972656,191.32887268066406,10620561.0,134.16928100585938
2012-04-17,198.50860595703125,195.17208862304688,195.5736083984375,198.32696533203125,6344513.0,139.07672119140625
2012-04-16,196.91204833984375,193.8049774169922,195.73614501953125,193.8049774169922,4002624.0,135.9056396484375
2012-04-13,195.6501007080078,193.88145446777344,195.33460998535156,193.88145446777344,3940282.0,135.95928955078125
2012-04-12,196.52008056640625,193.72848510742188,193.88145446777344,196.29063415527344,3064362.0,137.64871215820312
2012-04-11,195.33460998535156,193.55641174316406,195.0191192626953,193.67112731933594,3521045.0,135.81185913085938
2012-04-10,196.69215393066406,193.27915954589844,195.92733764648438,193.43212890625,4323013.0,135.64418029785156
2012-04-09,197.10325622558594,194.4263916015625,195.4110870361328,195.92733764648438,3479937.0,137.39398193359375
2012-04-05,196.63479614257812,195.46844482421875,196.12811279296875,196.4340362548828,3984214.0,137.749267578125
2012-04-04,197.87762451171875,196.16635131835938,197.1510467529297,196.988525390625,4606584.0,138.1381378173828
2012-04-03,201.42446899414062,199.3690185546875,200.10516357421875,200.28680419921875,4279709.0,140.45103454589844
2012-04-02,200.46844482421875,198.93881225585938,199.7705535888672,200.2581329345703,3543743.0,140.43092346191406
2012-03-30,199.92352294921875,198.86233520507812,199.5602264404297,199.47418212890625,3363099.0,139.88119506835938
2012-03-29,199.33078002929688,196.95985412597656,197.02676391601562,199.11090087890625,3560270.0,139.6264190673828
2012-03-28,199.51242065429688,197.1988525390625,198.31739807128906,198.1739959716797,3415922.0,138.96939086914062
2012-03-27,199.48374938964844,197.89674377441406,199.29254150390625,198.06883239746094,2828907.0,138.89566040039062
2012-03-26,198.7762908935547,197.2466583251953,197.37094116210938,198.6328887939453,3575437.0,139.29124450683594
2012-03-23,196.90248107910156,195.56405639648438,196.8355712890625,196.44358825683594,3175865.0,137.7559814453125
2012-03-22,196.93116760253906,194.9904327392578,195.0286865234375,196.45315551757812,3459959.0,137.76268005371094
2012-03-21,196.72084045410156,195.31549072265625,195.33460998535156,195.68833923339844,3483075.0,137.2263946533203
2012-03-20,195.98471069335938,194.7418670654297,195.73614501953125,195.26768493652344,3865075.0,136.93138122558594
2012-03-19,197.44741821289062,195.50669860839844,196.66348266601562,196.67303466796875,3936307.0,137.91683959960938
2012-03-16,198.3938751220703,196.95028686523438,197.92543029785156,196.95028686523438,10080302.0,138.11129760742188
2012-03-15,197.11280822753906,195.73614501953125,195.92733764648438,196.9407196044922,3787671.0,138.10455322265625
2012-03-14,196.12811279296875,194.68450927734375,194.818359375,195.71701049804688,4814006.0,137.24647521972656
2012-03-13,194.93307495117188,192.74378967285156,192.8489532470703,194.818359375,5089836.0,136.61631774902344
2012-03-12,192.70555114746094,191.42446899414062,192.09368896484375,192.16061401367188,3263206.0,134.7525177001953
2012-03-09,192.25621032714844,190.93690490722656,191.1854705810547,191.7973175048828,3324397.0,134.49777221679688
2012-03-08,191.1950225830078,189.91395568847656,190.47801208496094,191.02294921875,3290507.0,133.95472717285156
2012-03-07,189.8374786376953,188.6328887939453,189.3785858154297,189.07266235351562,3500857.0,132.587158203125
2012-03-06,190.8604278564453,188.15487670898438,190.38241577148438,188.5850830078125,5454576.0,132.24517822265625
2012-03-05,192.34225463867188,189.579345703125,189.63670349121094,191.8355712890625,7257148.0,134.52464294433594
2012-03-02,190.14340209960938,188.3938751220703,188.43212890625,190.06692504882812,3898860.0,133.2843475341797
2012-03-01,189.7418670654297,188.26959228515625,188.55641174316406,188.8432159423828,3724074.0,132.42620849609375
2012-02-29,190.4110870361328,187.81069946289062,189.15870666503906,188.07839965820312,5352487.0,131.88992309570312
2012-02-28,190.2103271484375,188.7476043701172,189.0535430908203,189.27342224121094,3313100.0,132.72793579101562
2012-02-27,189.9713134765625,187.47610473632812,188.12619018554688,188.8432159423828,3931286.0,132.42620849609375
2012-02-24,189.82791137695312,187.9636688232422,189.6558380126953,189.06309509277344,3507447.0,132.58041381835938
2012-02-23,190.46844482421875,184.78012084960938,185.3441619873047,188.91969299316406,8402204.0,132.4798583984375
2012-02-22,186.1759033203125,184.27342224121094,184.54110717773438,185.3441619873047,3426487.0,129.9724884033203
2012-02-21,185.69789123535156,183.9961700439453,185.2103271484375,184.88528442382812,3445106.0,129.65074157714844
2012-02-17,185.33460998535156,183.8432159423828,185.1912078857422,184.91395568847656,3918839.0,129.67083740234375
2012-02-16,184.75143432617188,183.55641174316406,184.1395721435547,184.53155517578125,3687673.0,129.40269470214844
2012-02-15,184.93307495117188,182.8489532470703,183.85276794433594,183.79541015625,4205861.0,128.8864288330078
2012-02-14,184.13002014160156,182.4378662109375,183.32696533203125,183.7667236328125,3554413.0,128.86631774902344
2012-02-13,185.17208862304688,183.30784606933594,184.8087921142578,184.14913940429688,2571905.0,129.13450622558594
2012-02-10,183.96749877929688,182.86807250976562,183.32696533203125,183.9579315185547,3547091.0,129.00042724609375
2012-02-09,185.90821838378906,184.08221435546875,184.54110717773438,184.63670349121094,4054714.0,129.47642517089844
2012-02-08,185.06692504882812,183.29827880859375,184.30210876464844,184.46463012695312,3978775.0,129.35574340820312
2012-02-07,185.602294921875,183.52772521972656,183.9866180419922,184.84703063964844,3590918.0,129.12110900878906
2012-02-06,185.23899841308594,183.55641174316406,184.01528930664062,184.34034729003906,3807231.0,128.7671661376953
2012-02-03,185.5927276611328,184.07266235351562,184.4455108642578,185.12428283691406,4729698.0,129.31472778320312
2012-02-02,184.82791137695312,182.91586303710938,184.24473571777344,183.10707092285156,4087036.0,127.90569305419922
2012-02-01,186.24282836914062,183.94837951660156,184.71319580078125,184.14913940429688,5322885.0,128.633544921875
2012-01-31,184.6080322265625,182.6003875732422,184.5984649658203,184.13002014160156,5048833.0,128.6202392578125
2012-01-30,184.25430297851562,179.94264221191406,181.06118774414062,184.034423828125,4559514.0,128.55349731445312
2012-01-27,183.33651733398438,181.46270751953125,181.65391540527344,182.08413696289062,3514978.0,127.19113159179688
