Date,High,Low,Open,Close,Volume,Adj Close
2012-09-12,144.5500030517578,143.89999389648438,144.38999938964844,144.38999938964844,87640900.0,120.3650894165039
2012-09-11,144.3699951171875,143.55999755859375,143.60000610351562,143.91000366210938,88760000.0,119.96501159667969
2012-09-10,144.44000244140625,143.4600067138672,144.19000244140625,143.50999450683594,86458500.0,119.63155364990234
2012-09-07,144.38999938964844,143.8800048828125,144.00999450683594,144.3300018310547,107272100.0,120.31510925292969
2012-09-06,143.77999877929688,141.75,141.75999450683594,143.77000427246094,158272500.0,119.84830474853516
2012-09-05,141.47000122070312,140.6300048828125,141.08999633789062,140.91000366210938,100660300.0,117.46417236328125
2012-09-04,141.4600067138672,140.1300048828125,141.0399932861328,141.02999877929688,120226200.0,117.5641860961914
2012-08-31,141.82000732421875,140.36000061035156,141.2899932861328,141.16000366210938,151970400.0,117.67256164550781
2012-08-30,140.94000244140625,140.19000244140625,140.89999389648438,140.49000549316406,96589900.0,117.1140365600586
2012-08-29,141.88999938964844,141.1199951171875,141.52000427246094,141.50999450683594,65421300.0,117.96431732177734
2012-08-28,141.83999633789062,140.97000122070312,141.17999267578125,141.39999389648438,75689600.0,117.87260437011719
2012-08-27,142.0800018310547,141.33999633789062,141.88999938964844,141.5399932861328,68785900.0,117.98929595947266
2012-08-24,141.8300018310547,140.22000122070312,140.30999755859375,141.50999450683594,99481200.0,117.96431732177734
2012-08-23,141.47999572753906,140.44000244140625,141.47000122070312,140.66000366210938,111466400.0,117.2557601928711
2012-08-22,142.0500030517578,141.07000732421875,141.39999389648438,141.82000732421875,133243500.0,118.22274780273438
2012-08-21,143.08999633789062,141.4499969482422,142.5399932861328,141.75999450683594,105581100.0,118.17271423339844
2012-08-20,142.22000122070312,141.58999633789062,141.97999572753906,142.19000244140625,78255700.0,118.53118133544922
2012-08-17,142.3000030517578,141.86000061035156,142.22999572753906,142.17999267578125,90813700.0,118.52283477783203
2012-08-16,142.16000366210938,140.8000030517578,141.14999389648438,141.99000549316406,112014200.0,118.36445617675781
2012-08-15,141.19000244140625,140.5500030517578,140.63999938964844,140.9499969482422,71085900.0,117.49748992919922
2012-08-14,141.3800048828125,140.3699951171875,141.2899932861328,140.7899932861328,102379400.0,117.36407470703125
2012-08-13,140.83999633789062,140.0399932861328,140.60000610351562,140.77000427246094,79426900.0,117.34747314453125
2012-08-10,140.88999938964844,139.80999755859375,140.0399932861328,140.83999633789062,99792700.0,117.40577697753906
2012-08-09,140.88999938964844,140.14999389648438,140.2899932861328,140.61000061035156,90291700.0,117.21408081054688
2012-08-08,140.64999389648438,139.80999755859375,139.85000610351562,140.49000549316406,89754700.0,117.1140365600586
2012-08-07,140.9199981689453,140.02999877929688,140.17999267578125,140.32000732421875,109545100.0,116.97235107421875
2012-08-06,140.1699981689453,139.55999755859375,139.72000122070312,139.6199951171875,86326200.0,116.38876342773438
2012-08-03,139.63999938964844,136.67999267578125,138.55999755859375,139.35000610351562,157825000.0,116.16373443603516
2012-08-02,137.57000732421875,135.5800018310547,136.5500030517578,136.63999938964844,199556600.0,113.90462493896484
2012-08-01,138.72999572753906,137.39999389648438,138.6999969482422,137.58999633789062,138293800.0,114.696533203125
2012-07-31,138.8699951171875,137.7100067138672,138.49000549316406,137.7100067138672,120575900.0,114.79659271240234
2012-07-30,139.33999633789062,138.27000427246094,138.52000427246094,138.67999267578125,106782000.0,115.60517120361328
2012-07-27,139.07000732421875,136.13999938964844,136.88999938964844,138.67999267578125,236768900.0,115.60517120361328
2012-07-26,136.4600067138672,135.25999450683594,135.88999938964844,136.1699981689453,156526500.0,113.51285552978516
2012-07-25,134.55999755859375,133.25,134.2100067138672,133.9600067138672,129122300.0,111.6705551147461
2012-07-24,135.25,133.02999877929688,135.19000244140625,133.92999267578125,173301200.0,111.6455307006836
2012-07-23,136.3800048828125,133.83999633789062,134.47000122070312,135.08999633789062,145210900.0,112.61251831054688
2012-07-20,137.16000366210938,136.32000732421875,136.9499969482422,136.47000122070312,142904500.0,113.76295471191406
2012-07-19,138.17999267578125,137.2100067138672,137.64999389648438,137.72999572753906,129847300.0,114.81324768066406
2012-07-18,137.63999938964844,135.9600067138672,136.0399932861328,137.3699951171875,113349700.0,114.5131607055664
2012-07-17,136.63999938964844,134.5500030517578,135.97000122070312,136.36000061035156,138860300.0,113.67121124267578
2012-07-16,135.8300018310547,134.89999389648438,135.44000244140625,135.42999267578125,97525200.0,112.89595031738281
2012-07-13,135.88999938964844,133.83999633789062,133.86000061035156,135.75,129642600.0,113.16275024414062
2012-07-12,134.22999572753906,132.60000610351562,133.3800048828125,133.50999450683594,143583200.0,111.29544067382812
2012-07-11,134.60000610351562,133.3800048828125,134.2100067138672,134.16000366210938,141733400.0,111.8372802734375
2012-07-10,136.22999572753906,133.67999267578125,136.00999450683594,134.13999938964844,167884800.0,111.82061004638672
2012-07-09,135.57000732421875,134.6999969482422,135.3800048828125,135.32000732421875,103780500.0,112.80426788330078
2012-07-06,135.77000427246094,134.85000610351562,135.47000122070312,135.49000549316406,151192100.0,112.94597625732422
2012-07-05,137.8000030517578,136.2899932861328,136.89999389648438,136.7899932861328,126177500.0,114.02965545654297
2012-07-03,137.50999450683594,136.33999633789062,136.47999572753906,137.41000366210938,80450000.0,114.5464859008789
2012-07-02,136.64999389648438,135.52000427246094,136.47999572753906,136.50999450683594,129524500.0,113.7962417602539
2012-06-29,136.27000427246094,134.85000610351562,135.1999969482422,136.10000610351562,212250900.0,113.45449829101562
2012-06-28,132.99000549316406,131.27999877929688,132.2899932861328,132.7899932861328,169242100.0,110.6951904296875
2012-06-27,133.42999267578125,131.97000122070312,132.4199981689453,133.1699981689453,108088000.0,111.01200866699219
2012-06-26,132.3800048828125,130.92999267578125,131.6999969482422,131.97999572753906,141634000.0,110.0199966430664
2012-06-25,132.10000610351562,130.85000610351562,132.0500030517578,131.32000732421875,146375700.0,109.46981811523438
2012-06-22,133.7100067138672,132.6199951171875,133.1300048828125,133.4600067138672,130029200.0,111.25375366210938
2012-06-21,135.77999877929688,132.3300018310547,135.63999938964844,132.44000244140625,205272200.0,110.40345764160156
2012-06-20,136.10000610351562,134.27000427246094,135.7100067138672,135.47999572753906,206451800.0,112.93765258789062
2012-06-19,136.25,134.3699951171875,135.0800018310547,135.6999969482422,137382600.0,113.12102508544922
2012-06-18,134.72999572753906,133.27999877929688,133.5800018310547,134.39999389648438,131360900.0,112.03734588623047
2012-06-15,134.25999450683594,133.10000610351562,133.3800048828125,134.13999938964844,169444500.0,111.82061004638672
2012-06-14,134.0,131.97999572753906,132.33999633789062,133.47000122070312,230615500.0,110.68855285644531
2012-06-13,133.36000061035156,131.6199951171875,132.52999877929688,132.07000732421875,172223900.0,109.52752685546875
2012-06-12,133.00999450683594,131.16000366210938,131.7899932861328,132.9199981689453,181931800.0,110.2324447631836
2012-06-11,134.25,131.27999877929688,134.1699981689453,131.41000366210938,169756100.0,108.98014831542969
2012-06-08,133.1300048828125,131.2899932861328,131.7100067138672,133.10000610351562,143915400.0,110.38172149658203
2012-06-07,133.52999877929688,131.77999877929688,133.47000122070312,132.0500030517578,184772700.0,109.51094055175781
2012-06-06,132.02999877929688,129.92999267578125,129.97000122070312,131.97000122070312,184202800.0,109.44456481933594
2012-06-05,129.25999450683594,127.77999877929688,127.8499984741211,129.07000732421875,164149400.0,107.03958129882812
2012-06-04,128.74000549316406,127.13999938964844,128.38999938964844,128.10000610351562,202545800.0,106.23513793945312
2012-06-01,131.5,128.16000366210938,129.41000366210938,128.16000366210938,253240900.0,106.28490447998047
2012-05-31,132.4499969482422,130.33999633789062,131.7100067138672,131.47000122070312,196186000.0,109.02993774414062
2012-05-30,133.69000244140625,131.49000549316406,132.55999755859375,131.75999450683594,162370400.0,109.27042388916016
2012-05-29,133.92999267578125,131.1699981689453,133.16000366210938,133.6999969482422,152883500.0,110.87928771972656
2012-05-25,132.85000610351562,131.77999877929688,132.47999572753906,132.10000610351562,135465600.0,109.55240631103516
2012-05-24,132.83999633789062,131.4199981689453,132.6300048828125,132.52999877929688,167357600.0,109.90900421142578
2012-05-23,132.4600067138672,129.99000549316406,131.25,132.27000427246094,204958400.0,109.69340515136719
2012-05-22,133.22999572753906,131.33999633789062,132.30999755859375,132.1999969482422,197531200.0,109.63534545898438
2012-05-21,132.02000427246094,129.9499969482422,130.16000366210938,131.97000122070312,177861100.0,109.44456481933594
2012-05-18,131.60000610351562,129.5500030517578,131.3699951171875,129.74000549316406,319615900.0,107.59520721435547
2012-05-17,133.02000427246094,130.7899932861328,132.86000061035156,130.86000061035156,247992900.0,108.52406311035156
2012-05-16,134.5500030517578,132.8000030517578,133.94000244140625,132.8300018310547,207265500.0,110.15777587890625
2012-05-15,134.80999755859375,133.1300048828125,134.02000427246094,133.33999633789062,207629300.0,110.58076477050781
2012-05-14,135.61000061035156,133.91000366210938,134.30999755859375,134.11000061035156,163910000.0,111.2193374633789
2012-05-11,136.8699951171875,135.11000061035156,135.1699981689453,135.61000061035156,153032400.0,112.46331024169922
2012-05-10,136.85000610351562,135.7100067138672,136.67999267578125,136.02000427246094,150600000.0,112.80332946777344
2012-05-09,136.61000061035156,134.49000549316406,135.10000610351562,135.74000549316406,220752500.0,112.57110595703125
2012-05-08,136.77000427246094,134.9199981689453,136.27999877929688,136.5500030517578,213377700.0,113.24285888671875
2012-05-07,137.55999755859375,136.4600067138672,136.50999450683594,137.10000610351562,127765900.0,113.69894409179688
2012-05-04,139.3000030517578,136.9199981689453,138.52000427246094,137.0,193927300.0,113.61605834960938
2012-05-03,140.4499969482422,138.99000549316406,140.33999633789062,139.25,143759700.0,115.48197174072266
2012-05-02,140.4600067138672,139.4600067138672,139.9199981689453,140.32000732421875,121081000.0,116.36936950683594
2012-05-01,141.66000366210938,139.6300048828125,139.7899932861328,140.74000549316406,138832200.0,116.71770477294922
2012-04-30,140.2100067138672,139.49000549316406,140.11000061035156,139.8699951171875,115092200.0,115.99616241455078
2012-04-27,140.7899932861328,139.8000030517578,140.5800018310547,140.38999938964844,130725000.0,116.42742156982422
2012-04-26,140.32000732421875,138.80999755859375,138.88999938964844,140.16000366210938,136291600.0,116.2366714477539
2012-04-25,139.25,138.52999877929688,138.64999389648438,139.19000244140625,150252200.0,115.43220520019531
2012-04-24,137.66000366210938,136.8000030517578,136.91000366210938,137.30999755859375,137484200.0,113.87310028076172
2012-04-23,136.91000366210938,135.94000244140625,136.5399932861328,136.7899932861328,171844900.0,113.4418716430664
2012-04-20,138.8300018310547,137.8699951171875,138.3300018310547,137.9499969482422,143199600.0,114.40388488769531
2012-04-19,139.14999389648438,137.07000732421875,138.6300048828125,137.72000122070312,198666700.0,114.21311950683594
2012-04-18,139.0800018310547,138.3800048828125,138.4600067138672,138.61000061035156,123884200.0,114.95123291015625
2012-04-17,139.36000061035156,137.6999969482422,137.83999633789062,139.0800018310547,147877600.0,115.34103393554688
2012-04-16,138.0399932861328,136.5800018310547,137.83999633789062,137.0500030517578,147825300.0,113.65752410888672
2012-04-13,138.82000732421875,137.00999450683594,138.47000122070312,137.13999938964844,169246700.0,113.73214721679688
